HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
3VCK0Q0PO5M16GEHJK35O1U7562N0R,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3QAVNHZ3ENCA6D78PBPLOZXFAP1ALM,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:07:24 PST 2016,Sun Feb 14 19:17:39 PST 2016,Mon Feb 15 01:17:39 PST 2016,2016-02-15 09:22:36 UTC,,,615,100% (66/66),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://www.pets.ca/encyclopedia/jaundice_cat.htm,clueweb09-en0009-71-20162,0,"Page focuses on jaundice on cats; marked it as ""maybe relevant"" because of its focus on cats, and not humans.","The whites of the eyes of a cat with jaundice often are more yellow than they are white; the animal's skin and gums may develop a yellowish tinge as well. 

Clinically known as icterus, jaundice occurs when the cat's body has too much of a substance called bilirubin, which comes from red blood cells that have been processed by the spleen, the liver, and by bone marrow.",1,,
3VCK0Q0PO5M16GEHJK35O1U7562N0R,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3TVRFO09GLNM2QF10LHZ878DBAJLXA,AROEBUDI2L9G9,Approved,Sun Feb 14 19:25:59 PST 2016,Sun Feb 14 19:59:46 PST 2016,Mon Feb 15 01:59:46 PST 2016,2016-02-15 10:02:37 UTC,,,2027,100% (71/71),100% (71/71),100% (71/71),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://www.pets.ca/encyclopedia/jaundice_cat.htm,clueweb09-en0009-71-20162,0,{},"Any age, sex, or breed can be affected. Obese cats that suddenly stop eating are more at risk of developing jaundice resulting from a syndrome called feline fatty liver disease, or hepatic lipidosis.",1,,
3VCK0Q0PO5M16GEHJK35O1U7562N0R,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3TVSS0C0E28VW3IGZPN4SF4NWMBWT9,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:07:10 PST 2016,Sun Feb 14 20:08:17 PST 2016,Mon Feb 15 02:08:17 PST 2016,2016-02-15 10:12:37 UTC,,,67,100% (145/145),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://www.pets.ca/encyclopedia/jaundice_cat.htm,clueweb09-en0009-71-20162,0,{},"The whites of the eyes of a cat with jaundice often are more yellow than they are white; the animal's skin and gums may develop a yellowish tinge as well. These changes in color result from deposits of bile pigment entering the cat's tissues, a common occurrence among animals with jaundice.

Not sure if cat jaundice satisfied the question or not",1,,
3VCK0Q0PO5M16GEHJK35O1U7562N0R,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3ZV9H2YQQEFQXMKMKAHDA20P2MJW3B,APNX2JW4QKM0L,Approved,Sun Feb 14 19:23:13 PST 2016,Sun Feb 14 19:24:58 PST 2016,Mon Feb 15 01:24:58 PST 2016,2016-02-15 09:27:37 UTC,,,105,100% (31/31),100% (31/31),100% (31/31),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://www.pets.ca/encyclopedia/jaundice_cat.htm,clueweb09-en0009-71-20162,0,{},"Any age, sex, or breed can be affected. Obese cats that suddenly stop eating are more at risk of developing jaundice resulting from a syndrome called feline fatty liver disease, or hepatic lipidosis.

    The whites of the eyes of a cat with jaundice often are more yellow than they are white; the animal's skin and gums may develop a yellowish tinge as well.",0,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,386PBUZZXG5L76ACJH2YHY0Y0DHLJ1,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:22:18 PST 2016,Sun Feb 14 20:22:47 PST 2016,Mon Feb 15 02:22:47 PST 2016,2016-02-15 10:27:36 UTC,,,29,100% (145/145),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur.",3,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3JBT3HLQF9A1Y6UETVYRM9X8OLWPZP,AVLBKM6QIPB1S,Approved,Sun Feb 14 20:49:00 PST 2016,Sun Feb 14 21:07:49 PST 2016,Mon Feb 15 03:07:49 PST 2016,2016-02-15 11:12:49 UTC,,,1129,100% (14/14),100% (14/14),100% (14/14),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,"pay more to make it better. Otherwise, ok hit","Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. Neonatal jaundice can make the newborn sleepy and interfere with feeding. Extreme jaundice can cause permanent brain damage from kernicterus.",0,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3KAKFY4PGVA8WR0HVTDY9BRHNBYI33,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:35:28 PST 2016,Sun Feb 14 19:52:50 PST 2016,Mon Feb 15 01:52:50 PST 2016,2016-02-15 09:57:36 UTC,,,1042,100% (66/66),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue",0,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3M81GAB8A1RQGKSDNUXD0WGF2DRBQP,A1HV2V9M87ZTM9,Approved,Sun Feb 14 19:34:20 PST 2016,Sun Feb 14 19:35:09 PST 2016,Mon Feb 15 01:35:09 PST 2016,2016-02-15 09:37:37 UTC,,,49,100% (91/91),100% (91/91),100% (65/65),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue.[1] Jaundiced newborns have yellow discoloration of the white part of the eye, and yellowing of the face, extending down onto the chest.",3,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3N1FSUEFL68C6C3Z3TH6SJ3A96F4D1,A1M7DKSUT54LJ9,Approved,Sun Feb 14 19:28:26 PST 2016,Sun Feb 14 19:28:39 PST 2016,Mon Feb 15 01:28:39 PST 2016,2016-02-15 09:32:37 UTC,,,13,100% (53/53),100% (53/53),100% (51/51),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue.[1] Jaundiced newborns have yellow discoloration of the white part of the eye, and yellowing of the face, extending down onto the chest.",2,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3S96KQ6I9NCWNXIPIUIE0RF2P64TDW,A28N8N0FAW4B74,Approved,Sun Feb 14 20:00:42 PST 2016,Sun Feb 14 20:01:41 PST 2016,Mon Feb 15 02:01:41 PST 2016,2016-02-15 10:02:37 UTC,,,59,100% (25/25),100% (25/25),100% (25/25),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue.[1] Jaundiced newborns have yellow discoloration of the white part of the eye, and yellowing of the face, extending down onto the chest.",3,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3SPJ033422B575HB2WROB62U9SLJYR,AROEBUDI2L9G9,Approved,Sun Feb 14 20:01:55 PST 2016,Sun Feb 14 20:13:22 PST 2016,Mon Feb 15 02:13:22 PST 2016,2016-02-15 10:17:36 UTC,,,687,100% (71/71),100% (71/71),100% (71/71),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue.",3,,
3MD8CKRQZZVTNK7VYZUSFQED5CWRJP,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3VSOLARPKCHFLQ7ERZ7LWISE4MF39B,APNX2JW4QKM0L,Approved,Sun Feb 14 20:15:20 PST 2016,Sun Feb 14 20:15:49 PST 2016,Mon Feb 15 02:15:49 PST 2016,2016-02-15 10:17:37 UTC,,,29,100% (31/31),100% (31/31),100% (31/31),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,"http://en.wikipedia.org/wiki/Jaundice,_neonatal",clueweb09-enwp01-03-04298,1,{},"Neonatal jaundice or neonatal hyperbilirubinemia, or neonatal icterus (from the Greek word ἴκτερος), attributive adjective: icteric, is a yellowing of the skin and other tissues of a newborn infant. A bilirubin level of more than 85 μmol/l (5 mg/dL) leads to a jaundiced appearance in neonates whereas in adults a level of 34 μmol/l (2 mg/dL) is needed for this to occur. In newborns, jaundice is detected by blanching the skin with pressure applied by a finger so that it reveals underlying skin and subcutaneous tissue.[1] Jaundiced newborns have yellow discoloration of the white part of the eye, and yellowing of the face, extending down onto the chest.

Neonatal jaundice can make the newborn sleepy and interfere with feeding. Extreme jaundice can cause permanent brain damage from kernicterus.",0,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,333U7HK6IAN29UMK604AYLSTR4VJDZ,APNX2JW4QKM0L,Approved,Sun Feb 14 19:48:54 PST 2016,Sun Feb 14 19:49:59 PST 2016,Mon Feb 15 01:49:59 PST 2016,2016-02-15 09:52:37 UTC,,,65,100% (31/31),100% (31/31),100% (31/31),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},"Jaundice in Newborn Babies
Updated on July 20, 2011
Baby jaundice

Jaundice in newborn babies is not too uncommon. About 20% of newborns suffer from jaundice. Jaundice is the yellowish staining of the skin and eyes that is caused by high levels in blood of the chemical bilirubin.The color of the skin and eyes vary depending on the level of bilirubin. It may take about a week for the liver to break the bilirubin that may be in excess in some newborn babies. Don't worry - your baby will suffer no pain or discomfort as a result of having jaundice",0,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,358UUM7WR0B3Q94NNSAX0K4OFAFR7Z,A1HV2V9M87ZTM9,Approved,Sun Feb 14 19:44:12 PST 2016,Sun Feb 14 19:45:15 PST 2016,Mon Feb 15 01:45:15 PST 2016,2016-02-15 09:47:37 UTC,,,63,100% (91/91),100% (91/91),100% (65/65),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Physiological jaundice is not harmful and will usually respond without any medical treatment. This may last up to one week. There are other cases of jaundice that may call for specialized treatment,1,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3H0W84IWBLAOZOJXA0O36UW51XLREN,A1M7DKSUT54LJ9,Approved,Sun Feb 14 19:45:36 PST 2016,Sun Feb 14 19:45:56 PST 2016,Mon Feb 15 01:45:56 PST 2016,2016-02-15 09:47:37 UTC,,,20,100% (53/53),100% (53/53),100% (51/51),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Jaundice in newborn babies is not too uncommon. About 20% of newborns suffer from jaundice. Jaundice is the yellowish staining of the skin and eyes that is caused by high levels in blood of the chemical bilirubin.The color of the skin and eyes vary depending on the level of bilirubin. It may take about a week for the liver to break the bilirubin that may be in excess in some newborn babies. Don't worry - your baby will suffer no pain or discomfort as a result of having jaundice.,2,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3LPW2N6LKUAGJXIL3TQ57BDCV3EU5H,A28N8N0FAW4B74,Approved,Sun Feb 14 20:06:24 PST 2016,Sun Feb 14 20:07:32 PST 2016,Mon Feb 15 02:07:32 PST 2016,2016-02-15 10:07:37 UTC,,,68,100% (25/25),100% (25/25),100% (25/25),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},"Baby jaundice

Jaundice in newborn babies is not too uncommon. About 20% of newborns suffer from jaundice. Jaundice is the yellowish staining of the skin and eyes that is caused by high levels in blood of the chemical bilirubin.The color of the skin and eyes vary depending on the level of bilirubin. It may take about a week for the liver to break the bilirubin that may be in excess in some newborn babies. Don't worry - your baby will suffer no pain or discomfort as a result of having jaundice.

Newborn babies have additional red blood cells reserved for the birth process. One of the breakdown products of red blood cells is bilirubin. The liver in the newborn is fully developed, but not 100 percent efficient. Extra bilirubin is transferred to the blood and stored in the skin until the liver breaks it down.This is called physiological jaundice in newborns.",3,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3R5F3LQFV3SJD6IDEVLCX9SIEFHZOX,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:21:23 PST 2016,Sun Feb 14 19:31:28 PST 2016,Mon Feb 15 01:31:28 PST 2016,2016-02-15 09:32:37 UTC,,,605,100% (66/66),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Jaundice in newborn babies is not too uncommon. About 20% of newborns suffer from jaundice.,0,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3SKEMFQBZ4DL3JWB7DT6D8E5V1M8K3,A2DNSD743W4OC2,Approved,Sun Feb 14 19:39:36 PST 2016,Sun Feb 14 19:40:00 PST 2016,Mon Feb 15 01:40:00 PST 2016,2016-02-15 09:42:37 UTC,,,24,100% (47/47),100% (14/14),100% (8/8),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Jaundice in newborn babies is not too uncommon. About 20% of newborns suffer from jaundice. Jaundice is the yellowish staining of the skin and eyes that is caused by high levels in blood of the chemical bilirubin.,2,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3SNLUL3WO5VULML6VG6CO099HS2LUI,AROEBUDI2L9G9,Approved,Sun Feb 14 19:25:58 PST 2016,Sun Feb 14 19:54:43 PST 2016,Mon Feb 15 01:54:43 PST 2016,2016-02-15 09:57:36 UTC,,,1725,100% (71/71),100% (71/71),100% (71/71),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Physiological jaundice is not harmful and will usually respond without any medical treatment. This may last up to one week. There are other cases of jaundice that may call for specialized treatment.,3,,
3UAU495MII0Z4NQ9I6H2SXIJB5BUOG,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:04:33 PST 2016,8,BatchId:2269596;,3600,21600,Mon Feb 22 19:04:33 PST 2016,,,3YWRV122CT7Z6F1N1RX8JVN3XTH8UZ,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:23:57 PST 2016,Sun Feb 14 20:24:16 PST 2016,Mon Feb 15 02:24:16 PST 2016,2016-02-15 10:27:37 UTC,,,19,100% (145/145),100% (66/66),100% (66/66),physiologic jaundice,20270,What is physiologic(al) jaundice?,What are the symptoms of physiologic jaundice? What organs are affected? How harmful is it? What other conditions/diseases is it related to? Is it inherited? What are the treatments? Web pages describing jaundice in babies and not mentioning and comparing physiological jaundice are not relevant.,http://hubpages.com/hub/Jaundice-in-Newborn-Babies,clueweb09-en0002-19-10401,1,{},Jaundice is the yellowish staining of the skin and eyes that is caused by high levels in blood of the chemical bilirubin.The color of the skin and eyes vary depending on the level of bilirubin.,3,,
