HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
3JGHED38EDZ90QIFBLXPKW21HSX7YY,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3TY7ZAOG5GS3LUR8C9GRKT8NBNN0KO,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:56:29 PST 2016,Thu Feb 04 11:13:54 PST 2016,Thu Feb 04 17:13:54 PST 2016,2016-02-05 01:17:43 UTC,,,1045,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/David_John_Cawdell_Irving,clueweb09-enwp00-46-20791,0,{},"David John Cawdell Irving (born 24 March 1938) is an English author who has written on the military and political history of World War II, with a focus on Nazi Germany, and who is primarily known for his Holocaust denial",0,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,32UTUBMZ7H4ILSOU9TRN6JFNIQIVBK,A1OJ87DGXXRW7N,Approved,Thu Feb 04 15:49:17 PST 2016,Thu Feb 04 15:50:55 PST 2016,Thu Feb 04 21:50:55 PST 2016,2016-02-05 05:52:42 UTC,,,98,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,nice job,"The Count of Luxembourg Broadway production opened at the New Amsterdam Theatre on September 16 and ran for 120 performances.
The Firefly, Broadway production opened at the Lyric Theatre on December 2 and ran for 120 performances
Forty-Five Minutes From Broadway Broadway revival opened at the George M. Cohan Theatre on March 14 and ran for 36 performances.
Gypsy Love (musical) London production opened at Daly's Theatre on June 1 and ran for 299 performances.
Hullo, Rag-time! Opened at the London Hippodrome on December 23 and ran for 451 performances.
The Lady of the Slipper Broadway production opened at the Globe Theatre on October 28 and ran for 232 performances. Starring Elsie Janis, Montgomery and Stone, James Reaney, Peggy Wood and Vernon Castle.
Der Lila Domino (The Lilac Domino) – Vienna production
Mama's Baby Boy (Music: Hans Linne Book & Lyrics: Junie McCree) Broadway production opened at the Broadway Theatre on May 25 and ran for 9 performances
Oh! Oh! Delphine! Broadway production opened at the Knickerbocker Theatre on September 30 and ran for 248 performances
Over the River (Words & Music: John Golden) Broadway production opened at the Globe Theatre on January 8 and ran for 120 performances. Starring Eddie Foy, Lillian Lorraine, Mae Busch, Peggy Wood and Maurice and Walton.
The Pink Lady London production opened at the Globe Theatre on April 11 and ran for 124 performances
Under Many Flags Broadway production opened at the Hippodrome on August 31 and ran for 445 performances
The Wall Street Girl Broadway production opened at the George M. Cohan Theatre on April 15 and ran for 56 performances
The Ziegfeld Follies Of 1912, Broadway revue opened at the Moulin Rouge Theatre on October 21 and ran for 88 performances",2,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,34BBWHLWHBJ5NP255DO0E82EKPFIW1,ASY5AZCZEM04L,Approved,Thu Feb 04 18:56:25 PST 2016,Thu Feb 04 18:57:27 PST 2016,Fri Feb 05 00:57:27 PST 2016,2016-02-05 08:57:37 UTC,,,62,100% (5/5),100% (5/5),100% (5/5),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,YES,NVXB  HJIUHIJG HIOFJHIDFTGJDP OITERTGJ OTHYRTYRE EKWEOIREON EOFHEUFRHFGHIGF JGHIFDGJGFGBFGNSF SDFDFDFGFF,1,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,35BLDD71I75E3QRAF77QS1MQ9SFZV3,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:31:00 PST 2016,Thu Feb 04 11:32:02 PST 2016,Thu Feb 04 17:32:02 PST 2016,2016-02-05 01:32:43 UTC,,,62,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,{},This is a list of notable events in music that took place in the year 1912.,0,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3FFJ6VRIL2WCFZ1KC6VF7DTAJJY0ID,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:56:23 PST 2016,Thu Feb 04 11:12:11 PST 2016,Thu Feb 04 17:12:11 PST 2016,2016-02-05 01:12:44 UTC,,,948,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,{},"""Becky's Got A Job In A Musical Show"" w.m. Irving Berlin
""Do It Again"" w.m. Irving Berlin",2,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3GDTJDAPVVJGT7WESP6MSL69JQ28MW,A34RRC4E4QMFI2,Approved,Thu Feb 04 12:36:25 PST 2016,Thu Feb 04 12:37:20 PST 2016,Thu Feb 04 18:37:20 PST 2016,2016-02-05 02:37:41 UTC,,,55,100% (9/9),100% (9/9),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,Yes!,This is a list of notable events in music that took place in the year 1912.,0,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3GDTJDAPVVJGT7WESP6MSL69JRYM88,A2DNSD743W4OC2,Approved,Thu Feb 04 20:09:49 PST 2016,Thu Feb 04 20:11:11 PST 2016,Fri Feb 05 02:11:11 PST 2016,2016-02-05 10:12:38 UTC,,,82,100% (39/39),100% (6/6),100% (6/6),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,{},"February 28 – In a concert in Copenhagen, Carl Nielsen conducts the premiere of his Symphony No. 3 (the Sinfonia espansiva) and his Violin Concerto.",1,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3OB0CAO74IX9GZMLEWO3ZTMFVJCHYG,A2RPII0OB1PREU,Approved,Thu Feb 04 13:42:48 PST 2016,Thu Feb 04 13:43:35 PST 2016,Thu Feb 04 19:43:35 PST 2016,2016-02-05 03:47:46 UTC,,,47,100% (27/27),100% (27/27),100% (27/27),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,{},"Published popular music	Edit

""After All That I've Been To You"" w. Jack Drislane m. Chris Smith
""Alexander's Ragtime Band"" w.m. Irving Berlin, E. Ray Goetz, A. Baldwin Sloane
""All Night Long"" w.m. Shelton Brooks
""And The Green Grass Grew All Around"" w. William Jerome m. Harry Von Tilzer
""At The Devil's Ball"" w.m. Irving Berlin
""Bagdad"" w. Anne Caldwell m. Victor Herbert
""Be My Little Baby Bumble Bee"" w. Stanley Murphy m. Henry I. Marshall
""Beans! Beans!! Beans!!!"" w. Elmer Bowman m. Chris Smith
""Becky's Got A Job In A Musical Show"" w.m. Irving Berlin
""Come Back To Me, My Melody"" Irving Berlin, Ted Snyder",2,,
3L55D8AUFA5FC7DB22500IUFI3OCYW,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3WMINLGALCBH39D2CYWMLG7SF0VCAJ,AU48KLNN53BFS,Approved,Thu Feb 04 11:49:47 PST 2016,Thu Feb 04 11:50:17 PST 2016,Thu Feb 04 17:50:17 PST 2016,2016-02-05 01:52:45 UTC,,,30,96% (26/27),100% (23/23),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912 in music,clueweb09-enwp00-04-01966,1,yes enjoy doing this task,This is a list of notable events in music that took place in the year 1912.,0,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3300DTYQT3PONN4XXLZ314M04U2EQT,A2RPII0OB1PREU,Approved,Thu Feb 04 13:27:36 PST 2016,Thu Feb 04 13:29:31 PST 2016,Thu Feb 04 19:29:31 PST 2016,2016-02-05 03:32:48 UTC,,,115,100% (27/27),100% (27/27),100% (27/27),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,{},"Published popular music	Edit

""After That I Want A Little More"" w. Alfred Bryan m. Fred Fisher
""After The Honeymoon"" w.m. Irving Berlin
""Alexander's Ragtime Band"" w.m. Irving Berlin
""All Alone"" w. William Dillon m. Harry Von Tilzer",2,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,373ERPL3YPGQO71U0VDY5GW63QGRTM,A1HV2V9M87ZTM9,Approved,Thu Feb 04 11:27:32 PST 2016,Thu Feb 04 11:29:07 PST 2016,Thu Feb 04 17:29:07 PST 2016,2016-02-05 01:32:43 UTC,,,95,100% (26/26),100% (26/26),100% (26/26),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,{},This is a list of notable events in music that took place in the year 1911.,0,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3KMS4QQVK3YUIY6YFRZCN0VRHPHKFH,A3KVCSWBESGLJD,Approved,Thu Feb 04 11:55:39 PST 2016,Thu Feb 04 12:32:24 PST 2016,Thu Feb 04 18:32:24 PST 2016,2016-02-05 02:32:42 UTC,,,2205,100% (1/1),100% (1/1),100% (1/1),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,"Yes, much different from a lot of hits, and I learned a new musician today.","This is a wikipedia page of ""1911 in music"" and mainly contains lists. The list that Irving is under is ""Published popular music"", which includes 20 songs that Irving is known for. This is a maybe, however, because it does not tell you explicitly his achievements (although having 20 popular songs in one year is pretty nice), and it never states where he got his musical education.",1,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3NKQQ8O39ZDBNAXEIZ8O5N1473YDUV,AU48KLNN53BFS,Approved,Thu Feb 04 11:51:50 PST 2016,Thu Feb 04 11:52:11 PST 2016,Thu Feb 04 17:52:11 PST 2016,2016-02-05 01:52:45 UTC,,,21,96% (26/27),100% (23/23),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,yes enjoy doing this task,This is a list of notable events in music that took place in the year 1911.,0,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3QILPRALQ63MBPHE4QLM50V9OG48NO,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:55:38 PST 2016,Thu Feb 04 10:58:23 PST 2016,Thu Feb 04 16:58:23 PST 2016,Thu Feb 04 11:01:57 PST 2016,,,165,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,{},"""Ragtime Violin!"" w.m. Irving Berlin

One O'Clock In The Morning I Get Lonesome"" w.m. Irving Berlin",2,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3VA45EW49OVMIAX56KCK5F860LXO1V,A2D3LPWOOP4G7X,Approved,Thu Feb 04 16:28:19 PST 2016,Thu Feb 04 16:30:14 PST 2016,Thu Feb 04 22:30:14 PST 2016,2016-02-05 06:32:37 UTC,,,115,100% (3/3),100% (3/3),100% (3/3),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,{},"Published popular music

    ""After That I Want A Little More"" w. Alfred Bryan m. Fred Fisher
    ""After The Honeymoon"" w.m. Irving Berlin
    ""Alexander's Ragtime Band"" w.m. Irving Berlin",2,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3VSOLARPKCHFLQ7ERZ7LWISE352935,A34RRC4E4QMFI2,Approved,Thu Feb 04 12:25:01 PST 2016,Thu Feb 04 12:27:08 PST 2016,Thu Feb 04 18:27:08 PST 2016,2016-02-05 02:27:42 UTC,,,127,100% (9/9),100% (9/9),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,Yes!,"1911 in music  
This is a list of notable events in music that took place in the year 1911.",0,,
36AZSFEYZ48FY8Q0JRMLIZK3I1MVBZ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3YDTZAI2WYOIEHNNN0XBRH21JUV41Z,A1OJ87DGXXRW7N,Approved,Thu Feb 04 15:52:01 PST 2016,Thu Feb 04 15:53:21 PST 2016,Thu Feb 04 21:53:21 PST 2016,2016-02-05 05:57:39 UTC,,,80,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1911_in_music,clueweb09-enwp00-09-01978,1,i want more job like this,"Musical theater[edit]
The Count of Luxembourg London production opened at Daly's Theatre on May 20 and ran for 340 performances
The Fascinating Widow Broadway production opened at the Liberty Theatre on September 11 and transferred to the Grand Opera House on November 13 for a total run of 65 performances. Starring Julian Eltinge, Winona Winter, Natalia Ault and Eddie Garvie.
Gypsy Love (Zigeunerliebe) opened in Berlin. The Broadway production opened at the Globe Theatre on October 17 and ran for 31 performances
Der Lila Domino (Lilac Domino) - Leipzig production
Madame Sherry New York
Marriage a la Carte Broadway production opened at the Casino Theatre on January 2 and ran for 64 performances
Peggy, by Leslie Stuart, with a book by George Grossmith, Jr. and lyrics by C. H. Bovill,[5] opens at the Gaiety Theatre under the management of George Edwardes, on 4 March, and runs for 270 performances, starring Grossmith, Edmund Payne, Phyllis Dare and Gabrielle Ray
The Pink Lady Broadway production opened at the New Amsterdam Theatre on March 13 and ran for 312 performances
The Quaker Girl Broadway production opened at the Park Theatre on October 23 and ran for 240 performances
The Revue of Revues Broadway revue opened at the Winter Garden Theatre on September 27 and ran for 55 performances. Starring Gaby Deslys, Harry Jolson, Ernie Hare and Frank Tinney.
Die Sirene by Leo Fall, based on a text by Leo Stein and A. M. Willner, first performed in Vienna on 5 January.
The Siren, a Broadway musical adaptation of Die Sirene is produced in New York by Charles Frohman and runs at the Knickerbocker Theatre from 28 August 1911 to 16 December (116 performances)",3,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,33M4IA01QH9X5OAE55EVUJHCGM2RX3,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 10:56:35 PST 2016,Thu Feb 04 11:16:05 PST 2016,Thu Feb 04 17:16:05 PST 2016,2016-02-05 01:17:44 UTC,,,1170,100% (36/36),100% (36/36),100% (36/36),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"rving Berlin was fifty-three when President Roosevelt declared war on Japan. By Tin Pan Alley standards, the songwriter hovered on the verge of extreme old age. Had he never written another film score, another Broadway show, another lyric, another note, his reputation as the leading popular American songwriter was secure. The list of his enduring creations included ""Alexander's Ragtime Band,"" ""God Bless America,"" ""Puttin' on the Ritz,"" ""All Alone,"" ""Remember,"" ""Cheek to Cheek,"" and ""Let's Face the Music and Dance."" They defined the nation's musical language. Holiday Inn, the movie containing ""White Christmas,"" would be released the following summer, and Berlin would be able to sit back and watch the money roll in.",2,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,35H6S234SB8VHMSK7BS2R5ZWR0S65O,A2RPII0OB1PREU,Approved,Thu Feb 04 13:39:03 PST 2016,Thu Feb 04 13:40:27 PST 2016,Thu Feb 04 19:40:27 PST 2016,2016-02-05 03:42:46 UTC,,,84,100% (27/27),100% (27/27),100% (27/27),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"At the time, I was researching my biography of Irving Berlin, As Thousands Cheer, and was eager to learn more about this important but forgotten episode in Berlin's career. So I talked to as many of the men as I could, and with tears in their eyes, they described their experiences in the wartime show and with Irving Berlin. They told me what he and his work had meant to them and how the experience of working with him had transformed their lives.

This is their story and Irving Berlin's story, the story of This Is the Army.",2,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3CCZ6YKWR8RIZ5UI5IVEBFQYH2M59M,A1ZGOZQF2VZ0X9,Approved,Thu Feb 04 17:56:45 PST 2016,Thu Feb 04 17:58:00 PST 2016,Thu Feb 04 23:58:00 PST 2016,2016-02-05 08:02:36 UTC,,,75,100% (11/11),100% (11/11),100% (11/11),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"By today's standards, some of this story will sound old-fashioned, if not racist or at least archaic, but keep in mind that it took place in a much different era, in a much different America, and belongs to its time and place.",2,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3LEP4MGT3H8WRBO8I8RT0X9GII5DBS,A1OJ87DGXXRW7N,Approved,Thu Feb 04 14:17:02 PST 2016,Thu Feb 04 14:19:57 PST 2016,Thu Feb 04 20:19:57 PST 2016,2016-02-05 04:22:41 UTC,,,175,100% (17/17),100% (17/17),100% (17/17),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,NO IDEA,"In This Is the Army, Berlin recreated the role he had played in his World War I hit Yip! Yip! Yaphank. (NARA, 208-N-4115-FF)",0,,
3S1L4CQSFXDLJ1ZIDYHL52XBCPDAFV,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 10:35:59 PST 2016,8,BatchId:2256893;,3600,21600,Fri Feb 12 10:35:59 PST 2016,,,3LPW2N6LKUAGJXIL3TQ57BDCUM0U54,AU48KLNN53BFS,Approved,Thu Feb 04 11:50:17 PST 2016,Thu Feb 04 11:50:48 PST 2016,Thu Feb 04 17:50:48 PST 2016,2016-02-05 01:52:45 UTC,,,31,96% (26/27),100% (23/23),100% (9/9),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,yes enjoy doing this task,"Irving Berlin
This Is the Army
By Laurence Bergreen
© 1996 by Laurence Bergreen",0,,
