HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
31JUPBOORNCT05GZ2B054OW0JXCL8K,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3H0W84IWBLAOZOJXA0O36UW50HUREZ,A1ZGOZQF2VZ0X9,Approved,Thu Feb 04 19:34:13 PST 2016,Thu Feb 04 19:34:42 PST 2016,Fri Feb 05 01:34:42 PST 2016,2016-02-05 09:37:37 UTC,,,29,100% (11/11),100% (11/11),100% (11/11),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://fresno.adoos.us/l/pet,clueweb09-en0001-19-27388,0,{},"Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you.",0,,
31JUPBOORNCT05GZ2B054OW0JXCL8K,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3M0BCWMB8W4V0HOZZ3WJSLY1PZRWB2,A2RPII0OB1PREU,Approved,Thu Feb 04 17:31:13 PST 2016,Thu Feb 04 17:34:12 PST 2016,Thu Feb 04 23:34:12 PST 2016,2016-02-05 07:37:36 UTC,,,179,100% (27/27),100% (27/27),100% (27/27),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://fresno.adoos.us/l/pet,clueweb09-en0001-19-27388,0,{},"Get Adoos for your mobile phone

Use your phone to buy and sell in your local area.
Easy photo uploads, real-time chat with buyers and sellers, find everything close to you.",0,,
31JUPBOORNCT05GZ2B054OW0JXCL8K,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3QEMNNSB2Y79PZLI5RFDVVNKZTTD7N,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 17:02:04 PST 2016,Thu Feb 04 17:30:47 PST 2016,Thu Feb 04 23:30:47 PST 2016,2016-02-05 07:32:37 UTC,,,1723,100% (36/36),100% (36/36),100% (36/36),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://fresno.adoos.us/l/pet,clueweb09-en0001-19-27388,0,{},Get Adoos for your mobile phone,0,,
31JUPBOORNCT05GZ2B054OW0JXCL8K,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3ZPBJO59KQ96IORUI01PM8CEDWVDHV,AK7P0F2TL5WYG,Approved,Thu Feb 04 19:18:58 PST 2016,Thu Feb 04 19:20:59 PST 2016,Fri Feb 05 01:20:59 PST 2016,2016-02-05 09:22:37 UTC,,,121,100% (11/11),100% (11/11),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://fresno.adoos.us/l/pet,clueweb09-en0001-19-27388,0,enjoyable.,"Get Adoos for your mobile phone.

It is not very much clear as what information to be seached as per the link given but this information given is some what relevant to the topic  about Adoos.",2,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,31LM9EDVOM0BV6DXVUIDUQ4N4SYJNL,A1HV2V9M87ZTM9,Approved,Thu Feb 04 18:07:39 PST 2016,Thu Feb 04 18:08:24 PST 2016,Fri Feb 05 00:08:24 PST 2016,2016-02-05 08:12:37 UTC,,,45,100% (26/26),100% (26/26),100% (26/26),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},We invite you to browse our pets that are available for adoption on this website or visit our facilities in person,3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3OVR4I9USQR6VL748FNQSIA9R6SQ4L,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 17:02:08 PST 2016,Thu Feb 04 17:34:47 PST 2016,Thu Feb 04 23:34:47 PST 2016,2016-02-05 07:37:36 UTC,,,1959,100% (36/36),100% (36/36),100% (36/36),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},"Friends, we need your help to spread
the word about animal rescue and
adoption. We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet. We hope that you will tell your family and friends
that if they would like to add a furry f",3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3PW9OPU9PRS8B380JMENY253ZGA12B,AK7P0F2TL5WYG,Approved,Thu Feb 04 19:31:31 PST 2016,Thu Feb 04 19:33:13 PST 2016,Fri Feb 05 01:33:13 PST 2016,2016-02-05 09:37:36 UTC,,,102,100% (11/11),100% (11/11),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,enjoyable,"Friends, we need your help to spread
the word about animal rescue and
adoption. We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet. We hope that you will tell your family and friends
that if they would like to add a furry friend
to their family to come and see us at HST.

This site gives related information and more over the link provided gives more information about the query about the adoption hence this site is definitely relevant.",3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3QBD8R3Z22R3A9UOT2VM3DF9C5FO4G,A3F5ND4OV61TT6,Approved,Thu Feb 04 18:56:11 PST 2016,Thu Feb 04 18:57:15 PST 2016,Fri Feb 05 00:57:15 PST 2016,2016-02-05 08:57:37 UTC,,,64,100% (4/4),100% (4/4),100% (4/4),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},"Bringing pets and people together
Adopt a pet > dog (menu)",3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3QUO65DNQVW2R7O388M4GHD3BI4UOA,A3111O511J64BA,Approved,Thu Feb 04 19:46:27 PST 2016,Thu Feb 04 19:49:01 PST 2016,Fri Feb 05 01:49:01 PST 2016,2016-02-05 09:52:37 UTC,,,154,100% (9/9),100% (9/9),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,nice and brief,"Bringing Pets & People Together
Keeping Pets & People Together
Adopt a DOG ​We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.",3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3RJSC4XJ11203B655MCLI4P5EYU50C,A1A9GCQVBEMT58,Approved,Thu Feb 04 18:39:04 PST 2016,Thu Feb 04 18:49:03 PST 2016,Fri Feb 05 00:49:03 PST 2016,2016-02-05 08:52:37 UTC,,,599,100% (8/8),100% (8/8),100% (8/8),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,"A definite yes as far as enjoyment was concerned.
Feedback-
Better examples would be a definite YES","1.We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.  
2.Why you should Spay or Neuter
3.Equipped and experienced in handling large scale animal rescue including hoarding cases, commercial breeder closings, defunct animal shelters or other situations.",3,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3SKEMFQBZ4DL3JWB7DT6D8E5UMYK8W,A1ZGOZQF2VZ0X9,Approved,Thu Feb 04 17:54:20 PST 2016,Thu Feb 04 17:55:54 PST 2016,Thu Feb 04 23:55:54 PST 2016,2016-02-05 07:57:36 UTC,,,94,100% (11/11),100% (11/11),100% (11/11),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,Yes i enjoy.,"Friends, we need your help to spread
the word about animal rescue and
adoption. We would love for you to educate others on the importance of adopting an animal if they’re looking for a pet. We hope that you will tell your family and friends
that if they would like to add a furry friend
to their family to come and see us at HST",2,,
3ACRLU860NMYWX4EO1XBIVWHI6XBEN,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3TUI152ZZCVP3MALLX4OUK36FML1QM,A2RPII0OB1PREU,Approved,Thu Feb 04 17:49:39 PST 2016,Thu Feb 04 17:50:55 PST 2016,Thu Feb 04 23:50:55 PST 2016,2016-02-05 07:52:37 UTC,,,76,100% (27/27),100% (27/27),100% (27/27),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://tulsapets.com/vets/,clueweb09-en0003-11-22496,1,{},"Adopt a DOG
 
​We invite you to browse our pets that are available for adoption on this website or visit our facilities in person.",2,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,33TIN5LC05IG1T42GK0BMCORC7R9Y7,A1HV2V9M87ZTM9,Approved,Thu Feb 04 18:11:39 PST 2016,Thu Feb 04 18:12:17 PST 2016,Fri Feb 05 00:12:17 PST 2016,2016-02-05 08:12:37 UTC,,,38,100% (26/26),100% (26/26),100% (26/26),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,404 (Page Not Found) Error,404 (Page Not Found) Error,-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3570Y55XZQRVG3RAUQ6LETAEGKMYGN,A1A9GCQVBEMT58,Approved,Thu Feb 04 18:54:05 PST 2016,Thu Feb 04 18:54:58 PST 2016,Fri Feb 05 00:54:58 PST 2016,2016-02-05 08:57:37 UTC,,,53,100% (8/8),100% (8/8),100% (8/8),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},"404 (Page Not Found) Error
If you're the site owner, one of two things happened:
1) You entered an incorrect URL into your browser's address bar, or
2) You haven't uploaded content.",-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3LWJHTCVCDUGT14TSWJ9JM70GW8FQ5,A3111O511J64BA,Approved,Thu Feb 04 19:49:43 PST 2016,Thu Feb 04 19:50:38 PST 2016,Fri Feb 05 01:50:38 PST 2016,2016-02-05 09:52:37 UTC,,,55,100% (9/9),100% (9/9),100% (9/9),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},404 (Page Not Found) Error,-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3M0NZ3JDP26X5WCV9GPDO3SRW5F5Z6,AAC5XT7UY7B2K,Approved,Thu Feb 04 19:56:32 PST 2016,Thu Feb 04 20:02:54 PST 2016,Fri Feb 05 02:02:54 PST 2016,2016-02-05 10:07:39 UTC,,,382,100% (5/5),100% (5/5),100% (5/5),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},"You entered an incorrect URL into your browser's address bar, or",-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3P1L2B7AD2XZ8H19ZUU3PUHKYR6OL5,A2RPII0OB1PREU,Approved,Thu Feb 04 17:28:04 PST 2016,Thu Feb 04 17:31:13 PST 2016,Thu Feb 04 23:31:13 PST 2016,2016-02-05 07:32:37 UTC,,,189,100% (27/27),100% (27/27),100% (27/27),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},"Kitty and K-9 Connection is an animal rescue / foster / adoption organization located in Anchorage, Alaska. We are a 501(c)3 non-profit. Kitty and K-9 Connection was founded in August 2001 and is devoted to saving the lives of homeless and abandoned cats and dogs, finding them loving and lifetime homes, advocating for the spay and neuter of all pets, promoting responsible pet ownership and providing pet ownership education.",3,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3R8YZBNQ9IQ3E8PNADLXVUUJI8IQ75,A3W3YX3TPD0ZBO,Approved,Thu Feb 04 17:02:57 PST 2016,Thu Feb 04 17:48:21 PST 2016,Thu Feb 04 23:48:21 PST 2016,2016-02-05 07:52:36 UTC,,,2724,100% (36/36),100% (36/36),100% (36/36),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},"f you're the site owner, one of two things happened:
1) You entered an incorrect URL into your browser's address bar, or
2) You haven't uploaded content.",-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3VZLGYJEYMI67FW5FM88GMJBP4OZX9,A2DNSD743W4OC2,Approved,Thu Feb 04 19:42:16 PST 2016,Thu Feb 04 19:44:23 PST 2016,Fri Feb 05 01:44:23 PST 2016,2016-02-05 09:47:37 UTC,,,127,100% (39/39),100% (6/6),100% (6/6),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},The text did not help me with my decision.,-1,,
3ZXNP4Z39RTP0RBGS68ZQO058D6L7X,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,3ZWFC4W1UVFG52JT5B89OCH5CI9RFH,A1ZGOZQF2VZ0X9,Approved,Thu Feb 04 19:34:43 PST 2016,Thu Feb 04 19:35:13 PST 2016,Fri Feb 05 01:35:13 PST 2016,2016-02-05 09:37:37 UTC,,,30,100% (11/11),100% (11/11),100% (11/11),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://kittyandk-9connection.org/Links.htm,clueweb09-en0001-25-29321,1,{},"404 (Page Not Found) Error
If you're the site owner, one of two things happened:
1) You entered an incorrect URL into your browser's address bar, or
2) You haven't uploaded content.",-1,,
37NXA7GVSTERBHCCA4BFW2G8UVELVQ,3KIFW8VYC9WMJF2NQ7J3WNNE17TPBH,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.11,Thu Feb 04 16:50:01 PST 2016,8,BatchId:2257444;,3600,21600,Fri Feb 12 16:50:01 PST 2016,,,30LSNF239V3JB94YRTZTQ1MPGIII2H,A1ZGOZQF2VZ0X9,Approved,Thu Feb 04 17:56:07 PST 2016,Thu Feb 04 17:56:44 PST 2016,Thu Feb 04 23:56:44 PST 2016,2016-02-05 07:57:37 UTC,,,37,100% (11/11),100% (11/11),100% (11/11),dogs for adoption,20038,I want to adopt a dog.  Where can I do that and what should I know?,"I want to find information on adopting a dog. This includes names and locations of rescue organizations or vehicles (e.g. classifieds) as well as documents with info on qualifications, fees (if any), what to expect, resources, etc.  Organizations may be rescue organizations, pounds, shelters, etc. but not breeders or pet shops, unless the pet shop runs adoption fairs.  A site that provides general information about dog adoption is also relevant. If it has a lot of specific information and guidance it may be highly relevant.",http://dogs4sale.com.au/Rescue_Organisations.htm,clueweb09-en0000-19-35982,1,{},"These organisations help all dogs in need. If you are able to contribute to the welfare of such dogs in anyway, they will be more than happy to hear from you. Or if you have a dog that is in need of rescue services provided by these organisations contact them to get more details.",3,,
