HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,query,query_id,description,narrative,document_url,document_id,gold_standard,user_feedback,user_rationale,user_relevance,Approve,Reject
3IWA71V4TIO1WLE0NF6VV4VWKNXX6L,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3K2755HG5TBM4S0ONADPJN01YXZFDD,AYDCUW23NUJMP,Approved,Sun Feb 14 20:51:08 PST 2016,Sun Feb 14 20:53:54 PST 2016,Mon Feb 15 02:53:54 PST 2016,2016-02-15 10:57:37 UTC,,,166,100% (2/2),100% (2/2),100% (2/2),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.aptselector.com/tx/8772.html,clueweb09-en0005-33-27890,0,yes i am enjoying.,"rving Apartments including Las Colinas and Valley Ranch. Free Service by Apartment Selector. Ask about our Free Service no $ . Great Selections: including Free Rent, No Deposit, Unadvertised Specials and more!",0,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3UWN2HHPUZD4U9WNIORRMRVA1QCSN6,A1M7DKSUT54LJ9,Approved,Sun Feb 14 19:20:30 PST 2016,Sun Feb 14 19:21:00 PST 2016,Mon Feb 15 01:21:00 PST 2016,2016-02-15 09:22:37 UTC,,,30,100% (53/53),100% (53/53),100% (51/51),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"By today's standards, some of this story will sound old-fashioned, if not racist or at least archaic, but keep in mind that it took place in a much different era, in a much different America, and belongs to its time and place.
It is a story about the biggest and best-known morale-boosting show of World War II--Irving Berlin's This Is the Army, which began life as a Broadway musical designed to raise money for the military. It then toured the nation, and later the world, and was eventually made into a movie, starring the handsome young Lt. Ronald Reagan. I discovered the story when I had the great luck to catch up with many of the soldiers who had belonged to the show's company when they converged on New York's Theater District to hold their fiftieth--and final--reunion. They had faithfully convened every five years, ever since the company disbanded at the end of the war, but now the men were getting too old and their numbers too small to justify any more gatherings. As you can imagine, it was a deeply moving experience for all, an opportunity to savor victory, but also an opportunity to bid a final farewell.

At the time, I was researching my biography of Irving Berlin, As Thousands Cheer, and was eager to learn more about this important but forgotten episode in Berlin's career. So I talked to as many of the men as I could, and with tears in their eyes, they described their experiences in the wartime show and with Irving Berlin. They told me what he and his work had meant to them and how the experience of working with him had transformed their lives.

This is their story and Irving Berlin's story, the story of This Is the Army.",3,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3X73LLYYQ2MF40I77UFSIDO8SGDHNU,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:04:25 PST 2016,Sun Feb 14 20:05:30 PST 2016,Mon Feb 15 02:05:30 PST 2016,2016-02-15 10:07:37 UTC,,,65,100% (145/145),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"The list of his enduring creations included ""Alexander's Ragtime Band,"" ""God Bless America,"" ""Puttin' on the Ritz,"" ""All Alone,"" ""Remember,"" ""Cheek to Cheek,"" and ""Let's Face the Music and Dance."" They defined the nation's musical language. Holiday Inn, the movie containing ""White Christmas,"" would be released the following summer, and Berlin would be able to sit back and watch the money roll in.",3,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3K9FOBBF2IRHQW1XYFUQA5HF9X7LNQ,A28N8N0FAW4B74,Approved,Sun Feb 14 19:52:05 PST 2016,Sun Feb 14 19:56:03 PST 2016,Mon Feb 15 01:56:03 PST 2016,2016-02-15 09:57:36 UTC,,,238,100% (25/25),100% (25/25),100% (25/25),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"This is their story and Irving Berlin's story, the story of This Is the Army.

Irving Berlin was fifty-three when President Roosevelt declared war on Japan. By Tin Pan Alley standards, the songwriter hovered on the verge of extreme old age. Had he never written another film score, another Broadway show, another lyric, another note, his reputation as the leading popular American songwriter was secure. The list of his enduring creations included ""Alexander's Ragtime Band,"" ""God Bless America,"" ""Puttin' on the Ritz,"" ""All Alone,"" ""Remember,"" ""Cheek to Cheek,"" and ""Let's Face the Music and Dance."" They defined the nation's musical language. Holiday Inn, the movie containing ""White Christmas,"" would be released the following summer, and Berlin would be able to sit back and watch the money roll in.",3,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,358010RM5F1PYVRVEPJ5VG6F29ZXVL,A2IICH6KZZB6XF,Approved,Sun Feb 14 20:58:59 PST 2016,Sun Feb 14 21:01:04 PST 2016,Mon Feb 15 03:01:04 PST 2016,2016-02-15 11:02:37 UTC,,,125,100% (38/38),100% (38/38),100% (38/38),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},Articles published in Prologue do not necessarily represent the views of NARA or of any other agency of the United States Government.,0,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3C6FJU71TR1ELLS5EVV2I8B5Q7GUYT,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:35:02 PST 2016,Sun Feb 14 19:50:28 PST 2016,Mon Feb 15 01:50:28 PST 2016,2016-02-15 09:52:37 UTC,,,926,100% (66/66),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,Focuses mainly on one of his musicals but does include some info about him/ his life.,"It is a story about the biggest and best-known morale-boosting show of World War II--Irving Berlin's This Is the Army, which began life as a Broadway musical designed to raise money for the military. It then toured the nation, and later the world, and was eventually made into a movie, starring the handsome young Lt. Ronald Reagan.",2,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3GNA64GUZFCOR4B4MK60XAGNSIIQ5I,APNX2JW4QKM0L,Approved,Sun Feb 14 19:43:54 PST 2016,Sun Feb 14 19:45:37 PST 2016,Mon Feb 15 01:45:37 PST 2016,2016-02-15 09:47:37 UTC,,,103,100% (31/31),100% (31/31),100% (31/31),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"It is a story about the biggest and best-known morale-boosting show of World War II--Irving Berlin's This Is the Army, which began life as a Broadway musical designed to raise money for the military. It then toured the nation, and later the world, and was eventually made into a movie, starring the handsome young Lt. Ronald Reagan. I",0,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,34BBWHLWHBJ5NP255DO0E82EL4JIW0,AROEBUDI2L9G9,Approved,Sun Feb 14 19:25:59 PST 2016,Sun Feb 14 19:56:14 PST 2016,Mon Feb 15 01:56:14 PST 2016,2016-02-15 09:57:37 UTC,,,1815,100% (71/71),100% (71/71),100% (71/71),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,{},"t is a story about the biggest and best-known morale-boosting show of World War II--Irving Berlin's This Is the Army, which began life as a Broadway musical designed to raise money for the military. It then toured the nation, and later the world, and was eventually made into a movie, starring the handsome young Lt. Ronald Reagan.",3,,
3UV0D2KX1MR6HCJ14X7USZBBKRWF4S,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3JV9LGBJWUMJMPN8O3XNC2CC3RGOGU,AVLBKM6QIPB1S,Approved,Sun Feb 14 21:16:01 PST 2016,Sun Feb 14 21:18:42 PST 2016,Mon Feb 15 03:18:42 PST 2016,2016-02-15 11:23:16 UTC,,,161,100% (14/14),100% (14/14),100% (14/14),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.archives.gov/publications/prologue/1996/summer/irving-berlin-1.html,clueweb09-en0005-96-09204,1,ok,"The list of his enduring creations included ""Alexander's Ragtime Band,"" ""God Bless America,"" ""Puttin' on the Ritz,"" ""All Alone,"" ""Remember,"" ""Cheek to Cheek,"" and ""Let's Face the Music and Dance."" They defined the nation's musical language. By the end of April, Berlin had completed most of the This Is the Army's rousing score.",1,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3P1L2B7AD2XZ8H19ZUU3PUHKZ79LO2,A1HV2V9M87ZTM9,Approved,Sun Feb 14 19:50:10 PST 2016,Sun Feb 14 19:50:58 PST 2016,Mon Feb 15 01:50:58 PST 2016,2016-02-15 09:52:38 UTC,,,48,100% (91/91),100% (91/91),100% (65/65),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,{},This is a list of notable events in music that took place in the year 1912,0,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3MH9DQ757XKEZU75KP9WB841LBIGU9,A1M7DKSUT54LJ9,Approved,Sun Feb 14 19:27:59 PST 2016,Sun Feb 14 19:28:19 PST 2016,Mon Feb 15 01:28:19 PST 2016,2016-02-15 09:32:37 UTC,,,20,100% (53/53),100% (53/53),100% (51/51),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,{},This is a list of notable events in music that took place in the year 1912.,1,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3I3WADAZ9RCL6SYO77EW85LNDHR5OG,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:19:01 PST 2016,Sun Feb 14 20:19:47 PST 2016,Mon Feb 15 02:19:47 PST 2016,2016-02-15 10:22:37 UTC,,,46,100% (145/145),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,{},"""Alexander's Ragtime Band"" w.m. Irving Berlin, E. Ray Goetz, A. Baldwin Sloane
Becky's Got A Job In A Musical Show"" w.m. Irving Berlin",3,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3Y54SXRO1MTI4ZTB4P83ARJQB61TU8,ABPWNQ6VWH8OI,Approved,Sun Feb 14 20:25:56 PST 2016,Sun Feb 14 20:30:44 PST 2016,Mon Feb 15 02:30:44 PST 2016,2016-02-15 10:32:37 UTC,,,288,100% (1/1),100% (1/1),100% (1/1),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,Yes.,"""Becky's Got A Job In A Musical Show"" w.m. Irving Berlin
""Come Back To Me, My Melody"" Irving Berlin, Ted Snyder",2,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,33OOO72IVITMI5CBIYN3GLXK45SCTD,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:34:59 PST 2016,Sun Feb 14 19:48:09 PST 2016,Mon Feb 15 01:48:09 PST 2016,2016-02-15 09:52:36 UTC,,,790,100% (66/66),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,Page is about music in 1912 and some of his songs are listed.,"""Becky's Got A Job In A Musical Show"" w.m. Irving Berlin
""Come Back To Me, My Melody"" Irving Berlin, Ted Snyder
""Come Back To Playland With Me"" w.m. Maude Lambert
""Cuddle Up And Cling To Me"" w. Stanley Murphy m. Henry L. Marshall",1,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3U088ZLJVL1UGULP1NZU842IZBFW0Y,APNX2JW4QKM0L,Approved,Sun Feb 14 20:26:09 PST 2016,Sun Feb 14 20:27:27 PST 2016,Mon Feb 15 02:27:27 PST 2016,2016-02-15 10:27:38 UTC,,,78,100% (31/31),100% (31/31),100% (31/31),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,{},"February 28 – In a concert in Copenhagen, Carl Nielsen conducts the premiere of his Symphony No. 3 (the Sinfonia espansiva) and his Violin Concerto.
March – Hart A. Wand publishes ""Dallas Blues"", a jazz standard and an early published blues song.
June 26 – Gustav Mahler's Symphony No. 9 is premiered in Vienna by the Vienna Philharmonic Orchestra conducted by Bruno Walter.

Just lists different music in 1912",0,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,30ZX6P7VF93F6KO49BKT221PUCD2JE,AROEBUDI2L9G9,Approved,Sun Feb 14 19:25:39 PST 2016,Sun Feb 14 19:37:46 PST 2016,Mon Feb 15 01:37:46 PST 2016,2016-02-15 09:42:36 UTC,,,727,100% (71/71),100% (71/71),100% (71/71),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,The task is simple,"February 28 – In a concert in Copenhagen, Carl Nielsen conducts the premiere of his Symphony No. 3 (the Sinfonia espansiva) and his Violin Concerto.
March – Hart A. Wand publishes ""Dallas Blues"", a jazz standard and an early published blues song.
June 26 – Gustav Mahler's Symphony No. 9 is premiered in Vienna by the Vienna Philharmonic Orchestra conducted by Bruno Walter.
September – W. C. Handy publishes ""The Memphis Blues"", one of the first blues songs to become a hit.",1,,
3MNJFORX8BCODVN1I2Q4XRHPKNRF5X,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,34S9DKFK74X1QV8WHUJG4DJBID7NYI,AVLBKM6QIPB1S,Approved,Sun Feb 14 21:20:43 PST 2016,Sun Feb 14 21:21:42 PST 2016,Mon Feb 15 03:21:42 PST 2016,2016-02-15 11:23:17 UTC,,,59,100% (14/14),100% (14/14),100% (14/14),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://en.wikipedia.org/wiki/1912_in_music,clueweb09-enwp00-04-01976,1,good,"This is a list of notable events in music that took place in the year 1912. 
""After All That I've Been To You"" w. Jack Drislane m. Chris Smith",0,,
37YYO3NWHDY294C66ANB3R2WFRLCCR,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,36NEMU28XGLRJ8SWQSMS619V2EUWMN,A1HV2V9M87ZTM9,Approved,Sun Feb 14 19:47:37 PST 2016,Sun Feb 14 19:48:23 PST 2016,Mon Feb 15 01:48:23 PST 2016,2016-02-15 09:52:37 UTC,,,46,100% (91/91),100% (91/91),100% (65/65),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.allthelyrics.com/lyrics/irving_berlin/,clueweb09-en0007-88-13626,1,{},"Irving Berlin lyrics: 'Gee, I Wish I Was Back In The Army', 'Puttin' On The Ritz', 'When I Leave The World Behind', 'Say It With Music', 'A Couple Of Swells'",1,,
37YYO3NWHDY294C66ANB3R2WFRLCCR,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3I02618YA1EKC704N8ZJ5HITM25PUM,A1M7DKSUT54LJ9,Approved,Sun Feb 14 19:27:28 PST 2016,Sun Feb 14 19:27:53 PST 2016,Mon Feb 15 01:27:53 PST 2016,2016-02-15 09:32:36 UTC,,,25,100% (53/53),100% (53/53),100% (51/51),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.allthelyrics.com/lyrics/irving_berlin/,clueweb09-en0007-88-13626,1,{},"rving Berlin lyrics: 'Gee, I Wish I Was Back In The Army', 'Puttin' On The Ritz', 'When I Leave The World Behind', 'Say It With Music', 'A Couple Of Swells'",2,,
37YYO3NWHDY294C66ANB3R2WFRLCCR,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,3U8YCDAGXQOPWXP3PE0OGFKWBAYQ0O,A1YJKLVJW1FE33,Approved,Sun Feb 14 20:08:23 PST 2016,Sun Feb 14 20:08:58 PST 2016,Mon Feb 15 02:08:58 PST 2016,2016-02-15 10:12:37 UTC,,,35,100% (145/145),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.allthelyrics.com/lyrics/irving_berlin/,clueweb09-en0007-88-13626,1,{},"http://www.allthelyrics.com/lyrics/irving_berlin#ixzz40Cr9b4cF


Irving Berlin lyrics: 'Gee, I Wish I Was Back In The Army', 'Puttin' On The Ritz', 'When I Leave The World Behind', 'Say It With Music', 'A Couple Of Swells' 



Top 5 songs
1.Gee, I Wish I Was Back In The Army 
2.Puttin' On The Ritz 
3.When I Leave The World Behind 
4.Say It With Music 
5.A Couple Of Swells",3,,
37YYO3NWHDY294C66ANB3R2WFRLCCR,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,320DUZ38G8U5LEWB8Q5I46VQ4WBGJ6,A28N8N0FAW4B74,Approved,Sun Feb 14 19:48:51 PST 2016,Sun Feb 14 19:49:32 PST 2016,Mon Feb 15 01:49:32 PST 2016,2016-02-15 09:52:37 UTC,,,41,100% (25/25),100% (25/25),100% (25/25),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.allthelyrics.com/lyrics/irving_berlin/,clueweb09-en0007-88-13626,1,{},"Irving Berlin lyrics
Irving Berlin lyrics: 'Gee, I Wish I Was Back In The Army', 'Puttin' On The Ritz', 'When I Leave The World Behind', 'Say It With Music', 'A Couple Of Swells'
Top 5 songs

Gee, I Wish I Was Back In The Army
Puttin' On The Ritz
When I Leave The World Behind
Say It With Music
A Couple Of Swells",2,,
37YYO3NWHDY294C66ANB3R2WFRLCCR,319P43LJ7V7TV7130Z5PIJ3WSGGZ7X,Relevant or Not?,Help us improve search engines! Decide if pages are relevant or not relevant for a query.,"relevance, judgments, web, query, search, fun",$0.15,Sun Feb 14 19:07:05 PST 2016,8,BatchId:2269600;,3600,21600,Mon Feb 22 19:07:05 PST 2016,,,31LVTDXBL8I25UTPRMB7JPMPATTLR9,AFQKLIYNCVZTL,Approved,Sun Feb 14 19:21:13 PST 2016,Sun Feb 14 19:29:24 PST 2016,Mon Feb 15 01:29:24 PST 2016,2016-02-15 09:32:37 UTC,,,491,100% (66/66),100% (66/66),100% (66/66),irving berlin,20330,Describe the professional and educational life of Irving Berlin,"What are his achievements, awards, honors?. Where did he receive his musical education? What music is he famous for having written?
Not relevant are documents that only refer to his personal life.
",http://www.allthelyrics.com/lyrics/irving_berlin/,clueweb09-en0007-88-13626,1,Features links to the lyrics of Irving Berlin songs,"http://www.allthelyrics.com/lyrics/irving_berlin#ixzz40Ch4P479

Irving Berlin lyrics: 'Gee, I Wish I Was Back In The Army', 'Puttin' On The Ritz', 'When I Leave The World Behind', 'Say It With Music', 'A Couple Of Swells'
Top 5 songs

    Gee, I Wish I Was Back In The Army
    Puttin' On The Ritz
    When I Leave The World Behind
    Say It With Music
    A Couple Of Swells",1,,
